coverage_id,snapshot_id,platform,source_file,source_row_ordinal,source_row_sha256,source_schema_version,source_surface,source_object_family,external_key,structured_path,source_context_key,parent_coverage_id,semantic_atom_key,concept_key,disposition,owner_candidate,representation_candidate,entity_level,value_shape,read_semantics,write_semantics,applicability_key,alias_of_coverage_id,evidence_reference,decision_reference,review_status,review_note
0f47ed02699a070e9941b3c73605b29aa16ee00cd218b6ffeec8fb29e2ca543c,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,31,8dbe14df41ee0af01bef552995c9fca1bdd955769426a1452f0fefc172a255c4,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,displayAdsId,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:displayadsid,google_merchant:attribute:displayadsid,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
b2609ad5014c544a56da91d60b517fc9930579083bb182ead7aca92e62058236,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,32,9f007db144d5ba988ad5c89c3f010d166891d939dd5b9a14e2603b4e4e267074,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,displayAdsLink,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:displayadslink,google_merchant:attribute:displayadslink,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
b64fee35fb819638a0bfb57cd4aeee46305b04233a0e88962f6a7593a7837605,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,33,e4632f0086e7e225b98bc97fa7a3f4e8ed2aac7f608a034e70cf89ce287fff19,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,displayAdsSimilarIds,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:displayadssimilarids,google_merchant:attribute:displayadssimilarids,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,list,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
01b90b84c6a467e57b868dc8345aa23ccbe3f46d1b4269f95666b55f0a9b6c2c,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,34,e913268d2537409a2e175924fe2bc7596f1b9fd68f1d2016d9317e37c06b952e,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,displayAdsTitle,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:displayadstitle,google_merchant:attribute:displayadstitle,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
ebfd4084a4bfc2eff9d8c51eaf4e9a37d4047567bd4d903355f716a99946475b,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,35,beb6b904f110f7cb6aa924cc3763fa8e60f2b652fea69910828a37576d0be66d,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,displayAdsValue,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:displayadsvalue,google_merchant:attribute:displayadsvalue,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,decimal,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
8fc9f0a64bb8b3fcf1dd8f7bc017b1a157f9f5123165b4d2c005a33dd0ed3120,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,36,a72f3efa3545751db60612749b3e471a5f1c0d94f221b9090dedf028817021e9,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,documentLinks,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=media_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:documentlinks,google_merchant:attribute:documentlinks,DOMAIN_CAPABILITY,Media,publication_media_binding,ProcessedProductAttribute,list,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
e072c5dd060e3f56c055ddb8090f3c2903214930a7c5b7402b9c07b71debc44f,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,37,b215910f1fd526ede15c1dc145392b9339924edbcc65b4981daa1eb8bceec03f,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,electricRange,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:vehicle;vertical=vehicle,not_applicable,google_merchant:atom:attribute:electricrange,google_merchant:attribute:electricrange,CATEGORY_ATTRIBUTE,VehicleVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,structured,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
83df7550f2755b71468e49b21380090571d479d34079ed404a2f6994956e7d61,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,38,da6a3f73d691f3a92aa470f8e525954ab3e1a6b4ee5c54e76017c311c7268714,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,emissionsStandard,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:vehicle;vertical=vehicle,not_applicable,google_merchant:atom:attribute:emissionsstandard,google_merchant:attribute:emissionsstandard,DEFER_DECISION,Compliance,vertical_compliance_candidate,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability|queue:google_compliance,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
0ba7c58305fa6e12e92da445ac4f9cc3fd41221f154d734e5147ffd7f02adf8d,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,39,6a12b219a5b273ff3d7998003b911070b34bdd7ce1eaed5957093698fb0efbb8,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,energyConsumption,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:vehicle;vertical=vehicle,not_applicable,google_merchant:atom:attribute:energyconsumption,google_merchant:attribute:energyconsumption,DEFER_DECISION,Compliance,vertical_compliance_candidate,ProcessedProductAttribute,structured,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability|queue:google_compliance,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
2c8049930217c2f530a82662afd10cd36372cb06eaec4da7c336a765f06013e0,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,40,5e9d6bc88881d0169df0702f1a720f7409b3dce7228251ec37d5b34e6df64d18,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,energyEfficiencyClass,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=semantic_product_field;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:energyefficiencyclass,google_merchant:attribute:energyefficiencyclass,DOMAIN_CAPABILITY,Compliance,publication_compliance_evidence,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_compliance,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
0f92c1bc350c6a0a70f4b2cee078da324b197505c737c23a84e2184d85e9ffd5,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,41,11384b1564407f415d76ecc0fe531a9333245cda2f433b43f1bf85bc7a6200ec,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,engine,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:vehicle;vertical=vehicle,not_applicable,google_merchant:atom:attribute:engine,google_merchant:attribute:engine,CATEGORY_ATTRIBUTE,VehicleVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
689a54811bb3adcc4a8bf6e6d964c99a20506cd9905a9ad710174c5ba7af393a,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,42,ae86e76ad6e1af517b13514ae6be16b222dae38e0a4a8426c694ac15194b9cf4,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,excludedDestinations,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:excludeddestinations,google_merchant:attribute:excludeddestinations,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,list,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
fdeeea4a8c7501e1751dbd0598a8d58c17da907f0d7f18177125d684cb4a6388,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,43,e2b78babc26a0227a36ed2ad977d550ef92845bed75f0522f66cb2a4e2975196,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,expirationDate,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:expirationdate,google_merchant:attribute:expirationdate,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
06738ced7be571c48a0bdc4f0a6b413293653df2a9f7e1f363db6966e022b46c,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,44,007741a6bf90ea9a1d388d3b4d6c967e90d854df0c8a0444dfa39824fb33172d,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,externalSellerId,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:externalsellerid,google_merchant:attribute:externalsellerid,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
d1dbbff614c7f4be2240a9cf6adb81b134aea006269820fb6bbdf290bb1cfef2,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,45,80620b31ce9e1b07f85366c323bdbc2e0ce11273429c545014f57c6871f30336,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,freeShippingThreshold,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=shipping_returns_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:freeshippingthreshold,google_merchant:attribute:freeshippingthreshold,DOMAIN_CAPABILITY,ShippingReturns,publication_shipping_returns_capability,ProcessedProductAttribute,list,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
59fad41cd87dc894e1939faf4caadd0c419605be09f381381e5dd3aaec7ecb0b,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,46,743110d5d40bd5381597a2b25398f2c715d242fb7a9dcc27a975a8263dbf28a9,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,fuelConsumption,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:vehicle;vertical=vehicle,not_applicable,google_merchant:atom:attribute:fuelconsumption,google_merchant:attribute:fuelconsumption,CATEGORY_ATTRIBUTE,VehicleVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,structured,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
47862f9c7022f6da6079964ab46aefe59fcbab77dae85912cf8cc9891f7fead6,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,47,78b6559673a18fbf15bd677c75cfdff9d6a2c5c6ca714469b6425bb86e1f652d,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,fuelConsumptionDischargedBattery,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:vehicle;vertical=vehicle,not_applicable,google_merchant:atom:attribute:fuelconsumptiondischargedbattery,google_merchant:attribute:fuelconsumptiondischargedbattery,CATEGORY_ATTRIBUTE,VehicleVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,structured,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
f4dd904dc3be5e31de49ad4bdda8842e401596a988217b257df4d3e46f41f739,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,48,c066a1b5e95a0fcd94fb9e3f7496208c2344c9fa64f6f1017fa7eea8bc4a10ec,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,gender,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=semantic_product_field;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:gender,google_merchant:attribute:gender,REUSABLE_SEMANTIC,ProductData,processed_output_with_conditional_input_binding,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
c2e12ad181143b3af6d64870991f70740cf5e6e4bcfd0ced2df52aa0b385e851,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,49,bbc511cd2e858b7d1a565851e9e63e187d92dfbd4983bd0a0dd78d301526bd45,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,googleProductCategory,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=taxonomy_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:googleproductcategory,google_merchant:attribute:googleproductcategory,CHANNEL_SEMANTIC,Connector,google_controlled_taxonomy_context,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_taxonomy,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
64e6f9b32e574ec7d1e9fec622fc1ebaf894f6a630143253df7c1251bb539982,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,50,942b95e4c8165b9d3971945709b870760c2e148dd824e0b6eed74d051b7093e1,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,gtins,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=identifier_or_identity_semantic;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:gtins,google_merchant:attribute:gtins,REUSABLE_SEMANTIC,ProductData,processed_output_with_conditional_input_binding,ProcessedProductAttribute,list,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
c725ec9b808466c0f58490bf7593756de118337ccb5c1400cd2122dc245f0e87,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,51,ebb66863744cb0f5a553363a57670bd09b10736d14eb28c8418836c8733e5a0e,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,handlingCutoffTimes,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=shipping_returns_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:handlingcutofftimes,google_merchant:attribute:handlingcutofftimes,DOMAIN_CAPABILITY,ShippingReturns,publication_shipping_returns_capability,ProcessedProductAttribute,list,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
2bfcc7a02d1551f857b4414e648a935fd6aa27d6e4e909c8765ab42ab2ead852,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,52,d0c6b9258cbd462abac496a4018b5579540857cb3e99845bcf95c11f50e98155,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,identifierExists,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=identifier_or_identity_semantic;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:identifierexists,google_merchant:attribute:identifierexists,CHANNEL_SEMANTIC,Connector,publication_governance_or_link,ProcessedProductAttribute,boolean,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_identifier_exists,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
b250b00840546a5898961da256d405f2aee6f898a9eb0301731ccca04034142d,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,53,2f7bb73eff7722acdddd12d9ca17da9cc1ab621abdd638e8c6d86aa28403774a,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,imageLink,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=media_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:imagelink,google_merchant:attribute:imagelink,DOMAIN_CAPABILITY,Media,publication_media_binding,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
1728d97a319c5e74a5be472628f897b9b438bea16a783cccaced57046ea13651,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,54,e79fdccd24263da3652c2a219477dc09553aeceeefb2d7758c9921ead546bc20,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,includedDestinations,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=channel_context;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:includeddestinations,google_merchant:attribute:includeddestinations,CHANNEL_SEMANTIC,Connector,publication_channel_control,ProcessedProductAttribute,list,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
c831b2366002155eaa592c3aca389f6dece53723db210efe667eeecf31ace33e,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,55,792e5536a138872bd3318068adc7c6115cddd37fa4781d7502fccc5517b37a37,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,installment,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=pricing_or_commercial_domain;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:installment,google_merchant:attribute:installment,DOMAIN_CAPABILITY,Pricing,publication_commercial_binding,ProcessedProductAttribute,structured,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
df3c82351320e32dc031b38364cdfda65bb8e41825a96358118bd40734f2adc9,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,56,a70fdf50686e4e65f4a80e460e1b879c2c8ac80c16ef14da9d72129c19487197,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,isBundle,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=relationship_or_variant_capability;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:isbundle,google_merchant:attribute:isbundle,DOMAIN_CAPABILITY,BundleComposition,business_defined_bundle_composition,ProcessedProductAttribute,boolean,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
61dcbf24a323ee65d3301b626cc9a0132d0420f33a89f8a9c3772bd7eb3e7548,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,57,14e2261e13db797966068d2b058726df8e645fdd8ce93070a6944af4c51c6605,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,itemGroupId,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=relationship_or_variant_capability;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:itemgroupid,google_merchant:attribute:itemgroupid,DOMAIN_CAPABILITY,VariantComposition,variant_grouping_composition,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
1ed0cb4222763b2fdd2e71136496721ffa48503a0c7dd527b467fc7184a85c03,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,58,cb48021b47eeeadeb1dda6be11eda215dc04244bf683404035532c4eddd0a0aa,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,itemGroupTitle,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=relationship_or_variant_capability;vertical=not_applicable,not_applicable,google_merchant:atom:attribute:itemgrouptitle,google_merchant:attribute:itemgrouptitle,DOMAIN_CAPABILITY,VariantComposition,variant_grouping_composition,ProcessedProductAttribute,string,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,not_applicable,PROVIDER_VERIFIED,"Google-local publication semantic; no cross-platform equivalence asserted."
31508d12049abd88f385a1eec93d45240c8b3531b40dd7e89890bea4c50c340b,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,59,309cb9ccdcd8068d287d618b5343dddc6b8154772cb8a09b063f3bfec3a6b141,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,latitude,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:property;vertical=property,not_applicable,google_merchant:atom:attribute:latitude,google_merchant:attribute:latitude,CATEGORY_ATTRIBUTE,PropertyVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,decimal,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
1b133d5446c6e7d70b15c287646a60038f224fa6e6d4dab8541b1ee470437ba2,google-merchant-v1-ad575f7aaa799d99,google_merchant,docs/data/google_merchant_products_v1_attribute_inventory.csv,60,35debcbd3c107f0f8f288f7fdf440b6993faefa797dad0b42ca534a9fbe52796,"Merchant Products v1","Merchant API products_v1 ProductAttributes",ProductAttributes,leaseTerm,not_applicable,layer=processed_product_output;input_binding=ProductInput.productAttributes;write_condition=Product_Data_Specification;classification=specialized_vertical_field:property;vertical=property,not_applicable,google_merchant:atom:attribute:leaseterm,google_merchant:attribute:leaseterm,CATEGORY_ATTRIBUTE,PropertyVertical,vertical_scoped_publication_attribute,ProcessedProductAttribute,structured,processed_publication_output,conditional_write_by_data_spec,not_applicable,not_applicable,https://merchantapi.googleapis.com/$discovery/rest?version=products_v1#products_v1,queue:google_vertical_applicability,DEFERRED_REVIEW,"Google-local publication semantic; no cross-platform equivalence asserted."
